Rk,Player,School,Conf,G,Rec,Yds,Avg,TD,Att,Yds,Avg,TD,Plays,Yds,Avg,TD,-9999
221,Cade McDonald*,Miami (OH),MAC,13,28,355,12.7,3,2,8,4.0,0,30,363,12.1,3,cade-mcdonald-1
222,Travis Hunter,Colorado,Pac-12,9,57,721,12.6,5,0,0,,0,57,721,12.6,5,travis-hunter-2
223,Tailique Williams*,Georgia State,Sun Belt,13,49,615,12.6,6,1,-1,-1.0,0,50,614,12.3,6,tailique-williams-1
224,Jake Bailey*,SMU,American,14,42,528,12.6,0,1,10,10.0,0,43,538,12.5,0,jake-bailey-2
225,Emeka Egbuka*,Ohio State,Big Ten,10,41,515,12.6,4,5,25,5.0,0,46,540,11.7,4,emeka-egbuka-1
226,Zavion Thomas,Mississippi State,SEC,11,40,503,12.6,1,12,23,1.9,0,52,526,10.1,1,zavion-thomas-1
227,Darius Lassiter,Brigham Young,Big 12,10,29,365,12.6,4,1,5,5.0,0,30,370,12.3,4,darius-lassiter-1
228,Benjamin Brahmer*,Iowa State,Big 12,13,28,352,12.6,2,0,0,,0,28,352,12.6,2,benjamin-brahmer-1
229,Jsi Hatfield,East Carolina,American,12,27,341,12.6,1,0,0,,0,27,341,12.6,1,jsi-hatfield-1
230,Malachi Corley*,Western Kentucky,CUSA,12,79,984,12.5,11,4,11,2.8,0,83,995,12.0,11,malachi-corley-1
231,Robert Lewis*,Georgia State,Sun Belt,12,70,877,12.5,7,0,0,,0,70,877,12.5,7,robert-lewis-9
232,Joseph Manjack IV,Houston,Big 12,10,46,577,12.5,6,2,-3,-1.5,0,48,574,12.0,6,joseph-manjack-iv-1
233,Cameron Ross,Connecticut,Ind,12,44,552,12.5,1,4,9,2.3,0,48,561,11.7,1,cameron-ross-1
234,Barion Brown*,Kentucky,SEC,13,43,539,12.5,4,12,147,12.3,1,55,686,12.5,5,barion-brown-1
235,Damon Ward,North Texas,American,12,39,487,12.5,5,0,0,,0,39,487,12.5,5,damon-ward-2
236,Joseph Scates*,Memphis,American,12,33,414,12.5,6,0,0,,0,33,414,12.5,6,joseph-scates-1
237,Jack Hestera,Charlotte,American,9,28,349,12.5,3,0,0,,0,28,349,12.5,3,jack-hestera-1
238,Jaylin Noel*,Iowa State,Big 12,12,66,820,12.4,7,1,-1,-1.0,0,67,819,12.2,7,jaylin-noel-1
239,Lewis Bond*,Boston College,ACC,13,52,646,12.4,7,1,2,2.0,0,53,648,12.2,7,lewis-bond-1
240,Jalen McMillan*,Washington,Pac-12,11,45,559,12.4,5,3,30,10.0,1,48,589,12.3,6,jalen-mcmillan-1
241,Marlyn Johnson,Buffalo,MAC,12,40,494,12.4,4,0,0,,0,40,494,12.4,4,marlyn-johnson-1
242,Jeremiah Hixon,New Mexico,MWC,11,39,482,12.4,5,2,10,5.0,0,41,492,12.0,5,jeremiah-hixon-2
243,Mookie Cooper*,Missouri,SEC,13,36,447,12.4,0,1,3,3.0,0,37,450,12.2,0,mookie-cooper-1
244,Isaac Rex,Brigham Young,Big 12,12,34,422,12.4,3,0,0,,0,34,422,12.4,3,isaac-rex-1
245,Tyler Warren*,Penn State,Big Ten,13,34,422,12.4,7,0,0,,0,34,422,12.4,7,tyler-warren-1
246,Jaylon Robinson,TCU,Big 12,10,32,397,12.4,1,2,-2,-1.0,0,34,395,11.6,1,jaylon-robinson-1
247,Robert Williams*,Louisiana,Sun Belt,11,31,385,12.4,4,0,0,,0,31,385,12.4,4,robert-williams-15
248,Spencer Curtis,Nevada,MWC,11,30,373,12.4,1,0,0,,0,30,373,12.4,1,spencer-curtis-1
249,Noah Thomas*,Texas A&M,SEC,11,29,359,12.4,5,0,0,,0,29,359,12.4,5,noah-thomas-1
250,DJ England-Chisolm,Middle Tennessee State,CUSA,12,28,347,12.4,3,0,0,,0,28,347,12.4,3,dj-england-chisolm-1
251,Christian Leary*,Georgia Tech,ACC,13,25,309,12.4,2,2,-2,-1.0,0,27,307,11.4,2,christian-leary-1
252,Jameel Gardner,Kent State,MAC,12,24,298,12.4,1,0,0,,0,24,298,12.4,1,jameel-gardner-1
253,Zae Baines,Temple,American,11,36,442,12.3,1,2,7,3.5,0,38,449,11.8,1,zae-baines-1
254,Malik Phillips,Sam Houston,CUSA,12,35,430,12.3,1,3,9,3.0,0,38,439,11.6,1,malik-phillips-1
255,Germie Bernard*,Washington,Pac-12,14,34,419,12.3,2,13,43,3.3,2,47,462,9.8,4,germie-bernard-1
256,Tru Edwards,Louisiana Tech,CUSA,11,23,284,12.3,2,0,0,,0,23,284,12.3,2,tru-edwards-1
257,Jacob Bernard*,Louisiana,Sun Belt,13,39,476,12.2,1,0,0,,0,39,476,12.2,1,jacob-bernard-1
258,Traeshon Holden*,Oregon,Pac-12,14,37,452,12.2,6,2,12,6.0,1,39,464,11.9,7,traeshon-holden-1
259,Dillon Bell*,Georgia,SEC,14,29,355,12.2,2,25,157,6.3,2,54,512,9.5,4,dillon-bell-1
260,E.J. Williams,Indiana,Big Ten,8,23,281,12.2,0,0,0,,0,23,281,12.2,0,ej-williams-2
261,Landon Sides,North Texas,American,11,30,363,12.1,4,4,25,6.3,0,34,388,11.4,4,landon-sides-1
262,Jalin Conyers,Arizona State,Pac-12,11,30,362,12.1,0,22,92,4.2,1,52,454,8.7,1,jalin-conyers-1
263,Brionne Penny,San Diego State,MWC,11,24,290,12.1,1,0,0,,0,24,290,12.1,1,brionne-penny-1
264,Squirrel White*,Tennessee,SEC,13,67,803,12.0,2,2,13,6.5,0,69,816,11.8,2,squirrel-white-1
265,Dallin Holker,Colorado State,MWC,12,64,767,12.0,6,1,1,1.0,1,65,768,11.8,7,dallin-holker-1
266,Tyrone Howell,Louisiana-Monroe,Sun Belt,12,49,590,12.0,7,0,0,,0,49,590,12.0,7,tyrone-howell-1
267,Colbie Young*,Miami (FL),ACC,12,47,563,12.0,5,0,0,,0,47,563,12.0,5,colbie-young-1
268,Jordan Whittington*,Texas,Big 12,14,42,505,12.0,1,3,18,6.0,0,45,523,11.6,1,jordan-whittington-2
269,Jerand Bradley*,Texas Tech,Big 12,12,36,431,12.0,4,0,0,,0,36,431,12.0,4,jerand-bradley-1
270,George Johnson,Massachusetts,Ind,12,35,421,12.0,3,0,0,,0,35,421,12.0,3,george-johnson-6
271,TJ Sheffield,Purdue,Big Ten,11,32,381,11.9,2,0,0,,0,32,381,11.9,2,tj-sheffield-1
272,Donovan Brown*,Syracuse,ACC,13,27,321,11.9,1,1,-3,-3.0,0,28,318,11.4,1,donovan-brown-1
273,Cameron Skattebo,Arizona State,Pac-12,12,24,286,11.9,1,164,783,4.8,9,188,1069,5.7,10,cameron-skattebo-1
274,Tory Horton,Colorado State,MWC,12,96,1136,11.8,8,0,0,,0,96,1136,11.8,8,tory-horton-1
275,Joey Hobert*,Texas State,Sun Belt,11,76,895,11.8,8,1,-1,-1.0,0,77,894,11.6,8,joey-hobert-1
276,Kevin Concepcion*,North Carolina State,ACC,13,71,839,11.8,10,41,320,7.8,0,112,1159,10.3,10,kevin-concepcion-2
277,Sam Wiglusz*,Ohio,MAC,12,56,660,11.8,3,1,1,1.0,0,57,661,11.6,3,sam-wiglusz-1
278,Odieu Hiliare*,Bowling Green State,MAC,13,45,532,11.8,4,1,12,12.0,0,46,544,11.8,4,odieu-hiliare-1
279,Yulkeith Brown*,Tulane,American,13,33,391,11.8,2,6,64,10.7,2,39,455,11.7,4,yulkeith-brown-1
280,Nicholas Singleton*,Penn State,Big Ten,13,26,308,11.8,2,171,752,4.4,8,197,1060,5.4,10,nicholas-singleton-1
281,Elijah Metcalf,Middle Tennessee State,CUSA,12,54,634,11.7,5,1,5,5.0,0,55,639,11.6,5,elijah-metcalf-1
282,John Paul Richardson,TCU,Big 12,12,46,536,11.7,3,3,12,4.0,0,49,548,11.2,3,john-paul-richardson-1
283,Tanner McLachlan*,Arizona,Pac-12,13,45,528,11.7,4,0,0,,0,45,528,11.7,4,tanner-mclachlan-2
284,Maliq Carr,Michigan State,Big Ten,10,30,352,11.7,3,0,0,,0,30,352,11.7,3,maliq-carr-1
285,Jeremiah Hunter*,California,Pac-12,13,63,731,11.6,7,0,0,,0,63,731,11.6,7,jeremiah-hunter-1
286,Coy Eakin*,Texas Tech,Big 12,10,36,416,11.6,2,1,-1,-1.0,0,37,415,11.2,2,coy-eakin-1
287,Jack Endries*,California,Pac-12,13,35,407,11.6,2,0,0,,0,35,407,11.6,2,jack-endries-1
288,Eric Rivers,Florida International,CUSA,11,32,370,11.6,2,1,3,3.0,0,33,373,11.3,2,eric-rivers-2
289,DJ Washington,New Mexico,MWC,12,29,336,11.6,3,0,0,,0,29,336,11.6,3,dj-washington-3
290,Sean Atkins*,South Florida,American,13,92,1054,11.5,7,6,52,8.7,0,98,1106,11.3,7,sean-atkins-1
291,Drake Stoops*,Oklahoma,Big 12,13,84,962,11.5,10,4,8,2.0,0,88,970,11.0,10,drake-stoops-1
292,Easton Messer*,Western Kentucky,CUSA,13,42,484,11.5,4,2,16,8.0,0,44,500,11.4,4,easton-messer-1
293,Jordan Smith,Temple,American,12,25,287,11.5,4,0,0,,0,25,287,11.5,4,jordan-smith-7
294,Je'Quan Burton,Florida Atlantic,American,11,24,277,11.5,2,1,15,15.0,0,25,292,11.7,2,jequan-burton-1
295,Stephon Johnson Jr.,Houston,Big 12,12,24,277,11.5,3,1,13,13.0,0,25,290,11.6,3,stephon-johnson-jr-1
296,Dominic Lovett*,Georgia,SEC,14,54,613,11.4,4,0,0,,0,54,613,11.4,4,dominic-lovett-1
297,Roderic Burns,North Texas,American,12,41,466,11.4,4,0,0,,0,41,466,11.4,4,roderic-burns-1
298,Tiaquelin Mims,Southern Mississippi,Sun Belt,12,39,445,11.4,2,5,28,5.6,0,44,473,10.8,2,tiaquelin-mims-1
299,Tiger Bachmeier,Stanford,Pac-12,12,36,409,11.4,2,2,29,14.5,1,38,438,11.5,3,tiger-bachmeier-1
300,JB Mitchell III*,Eastern Michigan,MAC,12,35,398,11.4,1,1,1,1.0,0,36,399,11.1,1,jb-mitchell-iii-1
301,Ahmad Edwards,Ball State,MAC,12,31,354,11.4,1,2,12,6.0,0,33,366,11.1,1,ahmad-edwards-1
302,Quinton Lane*,Jacksonville State,CUSA,13,30,342,11.4,1,0,0,,0,30,342,11.4,1,quinton-lane-2
303,Will Pauling*,Wisconsin,Big Ten,13,74,837,11.3,6,1,11,11.0,0,75,848,11.3,6,will-pauling-1
304,Kole Wilson*,Texas State,Sun Belt,13,66,747,11.3,8,2,-7,-3.5,0,68,740,10.9,8,kole-wilson-1
305,Daejon Reynolds,Pitt,ACC,12,28,316,11.3,0,1,1,1.0,0,29,317,10.9,0,daejon-reynolds-1
306,Jonah Coleman*,Arizona,Pac-12,13,25,283,11.3,1,128,871,6.8,5,153,1154,7.5,6,jonah-coleman-1
307,Chamon Metayer,Cincinnati,Big 12,11,23,258,11.2,5,1,27,27.0,0,24,285,11.9,5,chamon-metayer-1
308,Logan Loya*,UCLA,Pac-12,13,59,655,11.1,5,0,0,,0,59,655,11.1,5,logan-loya-1
309,Jahmal Banks,Wake Forest,ACC,12,59,653,11.1,4,1,7,7.0,0,60,660,11.0,4,jahmal-banks-1
310,Phillip Brooks*,Kansas State,Big 12,12,53,589,11.1,5,7,33,4.7,1,60,622,10.4,6,phillip-brooks-1
311,Jared Wiley,TCU,Big 12,12,47,520,11.1,8,0,0,,0,47,520,11.1,8,jared-wiley-1
312,Tony Johnson,Florida Atlantic,American,12,37,411,11.1,4,1,10,10.0,0,38,421,11.1,4,tony-johnson-10
313,Leroy Thomas,Western Michigan,MAC,12,35,389,11.1,2,7,39,5.6,0,42,428,10.2,2,leroy-thomas-3
314,DJ Giddens*,Kansas State,Big 12,13,29,323,11.1,3,223,1226,5.5,10,252,1549,6.1,13,dj-giddens-1
315,Arlis Boardingham,Florida,SEC,12,26,289,11.1,4,0,0,,0,26,289,11.1,4,arlis-boardingham-1
316,Derwin Burgess Jr.*,Georgia Southern,Sun Belt,13,74,813,11.0,6,0,0,,0,74,813,11.0,6,derwin-burgess-jr-1
317,Elijhah Badger,Arizona State,Pac-12,11,65,713,11.0,3,11,51,4.6,1,76,764,10.1,4,elijhah-badger-1
318,Malik Rutherford*,Georgia Tech,ACC,13,46,502,10.9,4,3,17,5.7,0,49,519,10.6,4,malik-rutherford-1
319,Wyatt Wieland*,Wyoming,MWC,13,44,480,10.9,5,7,22,3.1,1,51,502,9.8,6,wyatt-wieland-1
320,Al'Vonte Woodard,Sam Houston,CUSA,11,31,339,10.9,2,0,0,,0,31,339,10.9,2,alvonte-woodard-1
321,Michael Wiley*,Arizona,Pac-12,10,28,306,10.9,5,70,311,4.4,3,98,617,6.3,8,michael-wiley-3
322,LaJohntay Wester,Florida Atlantic,American,12,108,1168,10.8,8,8,44,5.5,1,116,1212,10.4,9,lajohntay-wester-1
323,Mac Dalena*,Fresno State,MWC,13,47,509,10.8,3,1,33,33.0,0,48,542,11.3,3,mac-dalena-1
324,Austin Hence,Western Michigan,MAC,12,25,269,10.8,3,0,0,,0,25,269,10.8,3,austin-hence-1
325,Carlos Hernandez,Washington State,Pac-12,12,24,258,10.8,0,0,0,,0,24,258,10.8,0,carlos-hernandez-1
326,Nate McCollum*,North Carolina,ACC,10,44,469,10.7,1,0,0,,0,44,469,10.7,1,nate-mccollum-1
327,Devonte Ross*,Troy,Sun Belt,14,40,428,10.7,3,1,2,2.0,0,41,430,10.5,3,devonte-ross-2
328,Mark Redman,San Diego State,MWC,12,38,408,10.7,3,0,0,,0,38,408,10.7,3,mark-redman-1
329,Koby Drake*,Memphis,American,12,33,352,10.7,2,0,0,,0,33,352,10.7,2,koby-drake-1
330,Brett Buckman,Connecticut,Ind,12,46,488,10.6,2,2,-6,-3.0,0,48,482,10.0,2,brett-buckman-1
331,Luke Floriea,Kent State,MAC,12,39,413,10.6,4,1,13,13.0,1,40,426,10.7,5,luke-floriea-1
332,Matthew Golden,Houston,Big 12,9,38,404,10.6,6,0,0,,0,38,404,10.6,6,matthew-golden-1
333,Jayden McGowan,Vanderbilt,SEC,12,36,383,10.6,0,18,109,6.1,0,54,492,9.1,0,jayden-mcgowan-1
334,Colin Weber,Charlotte,American,12,34,362,10.6,0,0,0,,0,34,362,10.6,0,colin-weber-1
335,Montana Lemonious-Craig*,Arizona,Pac-12,13,28,296,10.6,3,0,0,,0,28,296,10.6,3,montana-lemonious-craig-1
336,Cadarrius Thompson*,Georgia State,Sun Belt,13,25,266,10.6,3,0,0,,0,25,266,10.6,3,cadarrius-thompson-1
337,Terrell Vaughn*,Utah State,MWC,13,89,933,10.5,11,4,3,0.8,0,93,936,10.1,11,terrell-vaughn-1
338,Jasaiah Gathings,Akron,MAC,12,55,575,10.5,1,0,0,,0,55,575,10.5,1,jasaiah-gathings-1
339,Jaelen Gill*,Fresno State,MWC,13,49,516,10.5,6,10,24,2.4,0,59,540,9.2,6,jaelen-gill-1
340,Justin Olson,Middle Tennessee State,CUSA,10,43,450,10.5,1,0,0,,0,43,450,10.5,1,justin-olson-1
341,Eli Stowers*,New Mexico State,CUSA,15,35,366,10.5,2,28,108,3.9,2,63,474,7.5,4,eli-stowers-1
342,Jay Fair*,Auburn,SEC,13,31,324,10.5,2,0,0,,0,31,324,10.5,2,jay-fair-1
343,Mario Williams*,USC,Pac-12,12,29,305,10.5,2,2,0,0.0,0,31,305,9.8,2,mario-williams-2
344,Trayvon Rudolph*,Northern Illinois,MAC,13,51,531,10.4,2,22,182,8.3,1,73,713,9.8,3,trayvon-rudolph-1
345,Jaylen Johnson,East Carolina,American,12,45,466,10.4,2,0,0,,0,45,466,10.4,2,jaylen-johnson-3
346,Taron Keith*,Bowling Green State,MAC,12,44,457,10.4,3,66,390,5.9,4,110,847,7.7,7,taron-keith-1
347,Rivaldo Fairweather*,Auburn,SEC,13,38,394,10.4,6,0,0,,0,38,394,10.4,6,rivaldo-fairweather-1
348,Boobie Curry,Buffalo,MAC,12,29,303,10.4,1,0,0,,0,29,303,10.4,1,boobie-curry-1
349,Austin Osborne*,Bowling Green State,MAC,13,29,302,10.4,0,0,0,,0,29,302,10.4,0,austin-osborne-1
350,Julian Fleming*,Ohio State,Big Ten,12,26,270,10.4,0,0,0,,0,26,270,10.4,0,julian-fleming-1
351,Thomas Fidone III,Nebraska,Big Ten,12,25,260,10.4,4,0,0,,0,25,260,10.4,4,thomas-fidone-iii-1
352,Justin Joly,Connecticut,Ind,12,56,578,10.3,2,0,0,,0,56,578,10.3,2,justin-joly-1
353,Dalvin Smith*,Western Kentucky,CUSA,11,50,513,10.3,6,1,25,25.0,0,51,538,10.5,6,dalvin-smith-1
354,Isiah Paige*,Old Dominion,Sun Belt,11,43,445,10.3,2,1,-8,-8.0,0,44,437,9.9,2,isiah-paige-1
355,Isaac TeSlaa,Arkansas,SEC,12,34,351,10.3,2,1,0,0.0,0,35,351,10.0,2,isaac-teslaa-1
356,Eli Wilson*,Appalachian State,Sun Belt,14,34,350,10.3,5,0,0,,1,34,350,10.3,6,eli-wilson-1
357,Zachariah Branch*,USC,Pac-12,11,31,320,10.3,2,9,70,7.8,1,40,390,9.8,3,zachariah-branch-1
358,Marion Lukes,Central Michigan,MAC,12,29,300,10.3,0,144,737,5.1,5,173,1037,6.0,5,marion-lukes-1
359,Sam Roush,Stanford,Pac-12,12,28,288,10.3,0,1,1,1.0,0,29,289,10.0,0,sam-roush-1
360,Tre Mosley,Michigan State,Big Ten,8,28,288,10.3,2,0,0,,0,28,288,10.3,2,tre-mosley-1
361,Tyler Brown*,Clemson,ACC,13,52,531,10.2,4,2,41,20.5,0,54,572,10.6,4,tyler-brown-7
362,Daniel George,Akron,MAC,12,52,529,10.2,1,0,0,,0,52,529,10.2,1,daniel-george-1
363,Louis Brown,Colorado State,MWC,12,47,481,10.2,5,3,5,1.7,0,50,486,9.7,5,louis-brown-4
364,Taj Davis*,California,Pac-12,11,39,399,10.2,3,1,1,1.0,0,40,400,10.0,3,taj-davis-1
365,Jjay Mcafee*,Georgia Southern,Sun Belt,12,37,378,10.2,4,0,0,,0,37,378,10.2,4,jjay-mcafee-1
366,Jalen Bracey,Florida International,CUSA,12,31,316,10.2,1,4,19,4.8,0,35,335,9.6,1,jalen-bracey-1
367,Zach Horton*,James Madison,Sun Belt,13,27,275,10.2,6,0,0,,0,27,275,10.2,6,zach-horton-1
368,Ahmarean Brown,South Carolina,SEC,9,26,265,10.2,1,2,0,0.0,0,28,265,9.5,1,ahmarean-brown-1
369,Duane Thomas Jr.,Charlotte,American,12,24,244,10.2,0,5,11,2.2,0,29,255,8.8,0,duane-thomas-jr-1
370,Jacob De Jesus*,UNLV,MWC,14,60,606,10.1,2,11,46,4.2,1,71,652,9.2,3,jacob-de-jesus-1
371,Jermaine Brown Jr.,UAB,American,12,41,416,10.1,1,158,803,5.1,12,199,1219,6.1,13,jermaine-brown-jr-1
372,Ke'Shawn Williams,Wake Forest,ACC,11,38,384,10.1,1,3,29,9.7,1,41,413,10.1,2,keshawn-williams-2
373,Lake McRee*,USC,Pac-12,12,26,262,10.1,1,0,0,,0,26,262,10.1,1,lake-mcree-1
374,Bryce Damous,UAB,American,12,24,242,10.1,3,0,0,,0,24,242,10.1,3,bryce-damous-1
375,Pofele Ashlock,Hawaii,MWC,13,83,832,10.0,9,0,0,,0,83,832,10.0,9,pofele-ashlock-1
376,Jake Briningstool*,Clemson,ACC,13,50,498,10.0,5,0,0,,0,50,498,10.0,5,jake-briningstool-1
377,Corey Dyches*,Maryland,Big Ten,11,49,491,10.0,2,0,0,,0,49,491,10.0,2,corey-dyches-1
378,Theo Johnson*,Penn State,Big Ten,13,34,341,10.0,7,0,0,,0,34,341,10.0,7,theo-johnson-1
379,Quali Conley*,San Jose State,MWC,13,27,269,10.0,0,131,842,6.4,9,158,1111,7.0,9,quali-conley-1
380,Jake Roberts,Baylor,Big 12,12,23,231,10.0,1,0,0,,0,23,231,10.0,1,jake-roberts-1
381,Noah Smith,Sam Houston,CUSA,12,79,782,9.9,6,27,102,3.8,2,106,884,8.3,8,noah-smith-3
382,Terrance Ferguson*,Oregon,Pac-12,14,42,414,9.9,6,0,0,,0,42,414,9.9,6,terrance-ferguson-1
383,Tre Watson*,Fresno State,MWC,13,38,378,9.9,4,0,0,,0,38,378,9.9,4,tre-watson-4
384,Treyton Welch*,Wyoming,MWC,13,31,308,9.9,2,0,0,,0,31,308,9.9,2,treyton-welch-1
385,Brennan Presley*,Oklahoma State,Big 12,14,101,991,9.8,6,11,41,3.7,2,112,1032,9.2,8,brennan-presley-1
386,Jimmy Horn Jr.,Colorado,Pac-12,12,58,567,9.8,6,2,18,9.0,0,60,585,9.8,6,jimmy-horn-jr-1
387,Boden Groen*,Rice,American,13,39,383,9.8,3,0,0,,0,39,383,9.8,3,boden-groen-1
388,Xavier Townsend*,UCF,Big 12,11,33,325,9.8,3,15,163,10.9,0,48,488,10.2,3,xavier-townsend-1
389,Re'Mahn Davis*,Kentucky,SEC,13,33,323,9.8,7,199,1129,5.7,14,232,1452,6.3,21,remahn-davis-1
390,Anthony Queeley*,Georgia Southern,Sun Belt,12,28,275,9.8,3,0,0,,0,28,275,9.8,3,anthony-queeley-1
391,Lincoln Victor,Washington State,Pac-12,11,89,860,9.7,5,3,21,7.0,1,92,881,9.6,6,lincoln-victor-1
392,Lorenzo Lingard,Akron,MAC,12,38,368,9.7,2,143,641,4.5,4,181,1009,5.6,6,lorenzo-lingard-1
393,Mason Taylor*,LSU,SEC,12,36,348,9.7,1,0,0,,0,36,348,9.7,1,mason-taylor-1
394,Smoke Harris,Louisiana Tech,CUSA,12,83,796,9.6,4,9,1,0.1,0,92,797,8.7,4,smoke-harris-1
395,Tanner Knue*,Eastern Michigan,MAC,12,50,479,9.6,3,1,2,2.0,0,51,481,9.4,3,tanner-knue-1
396,Brevyn Spann-Ford*,Minnesota,Big Ten,12,25,239,9.6,2,0,0,,0,25,239,9.6,2,brevyn-spann-ford-1
397,Nakia Watson,Washington State,Pac-12,12,24,230,9.6,3,89,321,3.6,4,113,551,4.9,7,nakia-watson-1
398,Myles Price*,Texas Tech,Big 12,10,43,410,9.5,5,0,0,,0,43,410,9.5,5,myles-price-1
399,Money Parks*,Utah,Pac-12,13,31,293,9.5,2,7,45,6.4,0,38,338,8.9,2,money-parks-1
400,Khaleb Hood*,Georgia Southern,Sun Belt,13,101,948,9.4,5,3,23,7.7,0,104,971,9.3,5,khaleb-hood-1
401,Jacob Cowing*,Arizona,Pac-12,13,90,848,9.4,13,5,26,5.2,0,95,874,9.2,13,jacob-cowing-1
402,Jack Westover*,Washington,Pac-12,15,46,433,9.4,4,1,1,1.0,1,47,434,9.2,5,jack-westover-1
403,Dean Connors*,Rice,American,13,43,403,9.4,3,121,771,6.4,7,164,1174,7.2,10,dean-connors-1
404,Tyler Walton*,Ohio,MAC,12,37,349,9.4,2,5,34,6.8,0,42,383,9.1,2,tyler-walton-1
405,Kaelon Black*,James Madison,Sun Belt,13,27,254,9.4,4,142,637,4.5,1,169,891,5.3,5,kaelon-black-1
406,A.J. Henning*,Northwestern,Big Ten,12,45,418,9.3,4,27,110,4.1,1,72,528,7.3,5,aj-henning-1
407,Roman Hemby*,Maryland,Big Ten,13,38,349,9.2,3,142,680,4.8,4,180,1029,5.7,7,roman-hemby-1
408,Michael Harrison,Colorado,Pac-12,12,31,284,9.2,5,0,0,,0,31,284,9.2,5,michael-harrison-2
409,Darvon Hubbard,Temple,American,12,27,249,9.2,0,83,412,5.0,3,110,661,6.0,3,darvon-hubbard-1
410,Kenneth Womack,Western Michigan,MAC,12,76,691,9.1,1,0,3,,0,76,694,9.1,1,kenneth-womack-1
411,Blake Watson*,Memphis,American,13,53,480,9.1,3,192,1152,6.0,14,245,1632,6.7,17,blake-watson-2
412,Joshua Simon,South Carolina,SEC,12,28,256,9.1,2,0,0,,0,28,256,9.1,2,joshua-simon-1
413,Terrance Carter*,Louisiana,Sun Belt,12,28,255,9.1,3,0,0,,0,28,255,9.1,3,terrance-carter-2
414,Mikey Matthews*,Utah,Pac-12,12,29,261,9.0,0,1,4,4.0,0,30,265,8.8,0,mikey-matthews-1
415,Anthony Landphere*,Memphis,American,13,29,260,9.0,3,0,0,,0,29,260,9.0,3,anthony-landphere-2
416,Billy Kemp,Nebraska,Big Ten,11,35,310,8.9,1,3,13,4.3,1,38,323,8.5,2,billy-kemp-2
417,Bhayshul Tuten*,Virginia Tech,ACC,13,27,239,8.9,2,173,863,5.0,10,200,1102,5.5,12,bhayshul-tuten-1
418,Eugene Wilson III,Florida,SEC,10,61,538,8.8,6,6,55,9.2,0,67,593,8.9,6,eugene-wilson-iii-1
419,Oscar Cardenas*,UTSA,American,13,32,280,8.8,2,2,5,2.5,0,34,285,8.4,2,oscar-cardenas-1
420,Drae McCray*,Texas Tech,Big 12,13,29,255,8.8,2,1,4,4.0,0,30,259,8.6,2,drae-mccray-1
421,Keyon Lesane*,North Carolina State,ACC,13,28,247,8.8,0,4,31,7.8,0,32,278,8.7,0,keyon-lesane-1
422,Qian Magwood,Ball State,MAC,12,41,358,8.7,1,0,0,,0,41,358,8.7,1,qian-magwood-2
423,Tanner Koziol,Ball State,MAC,12,34,295,8.7,3,0,0,,0,34,295,8.7,3,tanner-koziol-1
424,Shamir Hagans*,Duke,ACC,13,30,260,8.7,0,0,0,,0,30,260,8.7,0,shamir-hagans-1
425,Damarcus Thomas*,South Alabama,Sun Belt,13,27,235,8.7,5,0,0,,0,27,235,8.7,5,damarcus-thomas-2
426,Devin Neal*,Kansas,Big 12,13,25,217,8.7,1,203,1280,6.3,16,228,1497,6.6,17,devin-neal-3
427,Phoenix Sproles*,James Madison,Sun Belt,13,52,442,8.5,5,0,0,,0,52,442,8.5,5,phoenix-sproles-1
428,Ollie Gordon*,Oklahoma State,Big 12,14,39,330,8.5,1,285,1732,6.1,21,324,2062,6.4,22,ollie-gordon-1
429,Troy Stellato*,Clemson,ACC,12,38,321,8.4,1,0,0,,0,38,321,8.4,1,troy-stellato-1
430,Trey Knox,South Carolina,SEC,10,37,312,8.4,2,0,0,,0,37,312,8.4,2,trey-knox-1
431,Cole Harrity,Buffalo,MAC,12,35,294,8.4,3,4,18,4.5,0,39,312,8.0,3,cole-harrity-1
432,Koali Nishigaya,Hawaii,MWC,13,39,322,8.3,1,0,0,,0,39,322,8.3,1,koali-nishigaya-1
433,Dylan Edwards,Colorado,Pac-12,12,36,299,8.3,4,76,321,4.2,1,112,620,5.5,5,dylan-edwards-1
434,Donovan Edwards*,Michigan,Big Ten,15,30,249,8.3,0,119,497,4.2,5,149,746,5.0,5,donovan-edwards-1
435,Craig Burt Jr.*,Western Kentucky,CUSA,12,28,233,8.3,3,0,0,,0,28,233,8.3,3,craig-burt-jr-1
436,Amare Thomas,UAB,American,12,53,437,8.2,3,4,40,10.0,0,57,477,8.4,3,amare-thomas-1
437,Alex Bauman*,Tulane,American,14,35,286,8.2,5,0,0,,0,35,286,8.2,5,alex-bauman-1
438,Jamaal Bell,Nevada,MWC,12,32,262,8.2,1,32,114,3.6,1,64,376,5.9,2,jamaal-bell-1
439,Nico Ragaini*,Iowa,Big Ten,14,31,255,8.2,0,3,-4,-1.3,0,34,251,7.4,0,nico-ragaini-1
440,Frank Gore Jr.,Southern Mississippi,Sun Belt,12,27,221,8.2,3,231,1131,4.9,10,258,1352,5.2,13,frank-gore-jr-1
441,Larry McCammon III,Florida Atlantic,American,11,25,205,8.2,0,149,681,4.6,5,174,886,5.1,5,larry-mccammon-iii-1
442,Samario Rudolph,UAB,American,12,25,205,8.2,1,0,0,,0,25,205,8.2,1,samario-rudolph-1
443,Garrett Miller,Purdue,Big Ten,11,30,243,8.1,2,0,0,,0,30,243,8.1,2,garrett-miller-2
